C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_18_720.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_18_720.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_18_720.jpg, 0, 0, 0, 7.874746E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_18_822.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_18_822.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_18_822.jpg, 0, 0, 0, 7.839159E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_18_923.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_18_923.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_18_923.jpg, 0, 0, 0, 7.989514E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_027.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_027.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_027.jpg, 0, 0, 0, 7.762085E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_128.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_128.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_128.jpg, 0, 0, 0, 7.80671E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_230.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_230.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_230.jpg, 0, 0, 0, 7.862627E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_336.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_336.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_336.jpg, 0, 0, 0, 7.856129E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_441.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_441.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_441.jpg, 0, 0, 0, 7.860683E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_545.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_545.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_545.jpg, 0, 0, 0, 8.084731E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_650.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_650.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_650.jpg, 0, 0, 0, 7.802473E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_752.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_752.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_752.jpg, 0, 0, 0, 7.749806E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_857.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_857.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_857.jpg, 0, 0, 0, 7.940298E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_19_959.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_19_959.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_19_959.jpg, 0, 0, 0, 7.944594E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_065.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_065.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_065.jpg, 0, 0, 0, 7.774958E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_166.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_166.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_166.jpg, 0, 0, 0, 7.861933E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_268.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_268.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_268.jpg, 0, 0, 0, 7.852678E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_373.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_373.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_373.jpg, 0, 0, 0, 7.981953E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_473.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_473.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_473.jpg, 0, 0, 0, 7.803198E-05
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_576.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_576.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_576.jpg, 0, 0.1758744, 0, 0.09420529
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_676.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_676.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_676.jpg, -0.0510522, 0.4767478, 0, 0.5213938
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_782.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_782.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_782.jpg, -0.3500919, 0.7757875, 0, 1.220703
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_884.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_884.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_884.jpg, -0.09670775, 1, 0, 2.368685
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_20_988.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_20_988.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_20_988.jpg, 0, 1, 0, 3.552339
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_091.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_091.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_091.jpg, 0, 1, 0, 4.724608
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_192.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_192.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_192.jpg, -0.148923, 1, 0, 5.879265
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_298.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_298.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_298.jpg, -0.5173248, 1, 0, 7.201927
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_398.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_398.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_398.jpg, -0.611214, 1, 0, 8.267044
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_502.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_502.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_502.jpg, -0.314319, 1, 0, 9.403234
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_606.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_606.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_606.jpg, -0.02360013, 1, 0, 10.50945
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_712.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_712.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_712.jpg, 0, 1, 0, 11.70279
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_818.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_818.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_818.jpg, 0, 1, 0, 12.88035
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_21_920.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_21_920.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_21_920.jpg, 0, 1, 0, 13.98315
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_023.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_023.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_023.jpg, -0.1796448, 1, 0, 15.06222
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_124.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_124.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_124.jpg, -0.4790808, 1, 0, 15.98892
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_229.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_229.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_229.jpg, -0.2303728, 1, 0, 17.04836
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_331.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_331.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_331.jpg, 0, 1, 0, 18.07154
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_433.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_433.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_433.jpg, 0, 1, 0, 19.30254
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_540.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_540.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_540.jpg, 0, 1, 0, 20.31163
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_643.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_643.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_643.jpg, -0.2938896, 1, 0, 21.28531
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_748.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_748.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_748.jpg, -0.540939, 1, 0, 22.11567
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_852.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_852.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_852.jpg, -0.2311716, 1, 0, 23.09183
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_22_953.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_22_953.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_22_953.jpg, 0, 1, 0, 24.2412
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_057.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_057.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_057.jpg, 0, 1, 0, 25.20063
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_162.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_162.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_162.jpg, 0, 1, 0, 26.15484
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_264.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_264.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_264.jpg, -0.2735643, 1, 0, 27.06527
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_365.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_365.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_365.jpg, -0.2991441, 1, 0, 27.88942
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_468.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_468.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_468.jpg, 0, 1, 0, 28.81758
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_572.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_572.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_572.jpg, -0.1954437, 1, 0, 29.90681
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_673.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_673.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_673.jpg, -0.4979505, 1, 0, 30.14612
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_779.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_779.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_779.jpg, -0.1981652, 1, 0, 30.19309
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_882.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_882.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_882.jpg, 0, 1, 0, 30.18828
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_23_984.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_23_984.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_23_984.jpg, 0, 1, 0, 30.19005
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_090.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_090.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_090.jpg, 0, 1, 0, 30.19028
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_194.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_194.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_194.jpg, 0, 1, 0, 30.19031
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_294.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_294.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_294.jpg, -0.1482291, 1, 0, 30.18459
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_399.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_399.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_399.jpg, -0.2778783, 1, 0, 30.17748
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_504.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_504.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_504.jpg, 0, 1, 0, 30.18923
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_609.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_609.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_609.jpg, 0, 1, 0, 30.19002
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_710.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_710.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_710.jpg, 0, 1, 0, 30.19026
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_811.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_811.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_811.jpg, -0.1116216, 1, 0, 30.18759
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_24_914.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_24_914.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_24_914.jpg, -0.4752948, 1, 0, 30.1462
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_016.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_016.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_016.jpg, -0.4751324, 1, 0, 30.17155
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_122.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_122.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_122.jpg, -0.1790684, 1, 0, 30.19493
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_224.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_224.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_224.jpg, 0, 1, 0, 30.18646
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_330.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_330.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_330.jpg, 0, 1, 0, 30.18935
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_435.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_435.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_435.jpg, 0.0430152, 1, 0, 30.18875
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_537.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_537.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_537.jpg, 0.1479927, 1, 0, 30.1851
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_647.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_647.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_647.jpg, 0, 1, 0, 30.18927
C:\Users\Erdenekhuu\Desktop\IMG\center_2023_11_22_12_34_25_751.jpg, C:\Users\Erdenekhuu\Desktop\IMG\left_2023_11_22_12_34_25_751.jpg, C:\Users\Erdenekhuu\Desktop\IMG\right_2023_11_22_12_34_25_751.jpg, 0, 1, 0, 30.18968
